"","query","target","alntmscore","lddt","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","evalue","bits","taxid","taxname","taxlineage","query_effector_type_score","query_prediction","target_ID","database"
"109","FOXG_14570","AF-A0A1B8DA48-F1-model_v4","0.6757","0.7062","0.26","96","67","2","13","107","13","105","0.0003957","156","1622150","Pseudogymnoascus sp. 24MN13","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. 24MN13",0.861,"Cytoplasmic","A0A1B8DA48","uniprot50"
"110","FOXG_22509","AF-A0A2V1BYP4-F1-model_v4","0.6756","0.6987","0.204","127","84","5","1","123","10","123","0.0001048","191","1485229","Cadophora sp. DSE1049","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;-_Helotiales incertae sedis;g_Cadophora;-_unclassified Cadophora;s_Cadophora sp. DSE1049",0.623,"Non-effector","A0A2V1BYP4","uniprot50"
"111","FOXG_20914","AF-A0A0B7KPK7-F1-model_v4","0.6755","0.6493","0.176","147","103","8","5","137","459","601","0.0001003","165","29856","Clonostachys rosea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Bionectriaceae;g_Clonostachys;s_Clonostachys rosea",0.5915,"Apoplastic/cytoplasmic","A0A0B7KPK7","uniprot50"
"112","FOXG_22509","AF-E3KA77-F1-model_v4","0.6755","0.5952","0.203","113","74","7","15","124","209","308","0.0002709","166","418459","Puccinia graminis f. sp. tritici CRL 75-36-700-3","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia graminis;-_Puccinia graminis f. sp. tritici;-_Puccinia graminis f. sp. tritici CRL 75-36-700-3",0.623,"Non-effector","E3KA77","uniprot50"
"113","FOXG_20914","AF-A0A6A6YRI8-F1-model_v4","0.6747","0.6365","0.205","136","91","7","14","137","97","227","0.0002892","153","574789","Mytilinidion resinicola","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Mytilinidiales;f_Mytilinidiaceae;g_Mytilinidion;s_Mytilinidion resinicola",0.5915,"Apoplastic/cytoplasmic","A0A6A6YRI8","uniprot50"
"114","FOXG_22509","AF-A0A2S4W2B0-F1-model_v4","0.6739","0.6084","0.14","114","83","6","11","121","109","210","0.0003645","164","27350","Puccinia striiformis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia striiformis",0.623,"Non-effector","A0A2S4W2B0","uniprot50"
"115","FOXG_22509","AF-A0A2N3NKM7-F1-model_v4","0.6724","0.6606","0.213","131","79","8","1","123","8","122","0.0002875","173","41688","Lomentospora prolificans","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Microascales;f_Microascaceae;g_Lomentospora;s_Lomentospora prolificans",0.623,"Non-effector","A0A2N3NKM7","uniprot50"
"116","FOXG_22509","AF-A0A1D9PWX6-F1-model_v4","0.6715","0.6747","0.223","130","83","6","1","124","9","126","0.0002875","175","665079","Sclerotinia sclerotiorum 1980 UF-70","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Sclerotinia;s_Sclerotinia sclerotiorum;-_Sclerotinia sclerotiorum 1980 UF-70",0.623,"Non-effector","A0A1D9PWX6","uniprot50"
"117","FOXG_22509","AF-M2R073-F1-model_v4","0.6693","0.6612","0.21","128","81","8","1","124","8","119","0.0001897","178","914234","Gelatoporia subvermispora B","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Gelatoporiaceae;g_Gelatoporia;s_Gelatoporia subvermispora;-_Gelatoporia subvermispora B",0.623,"Non-effector","M2R073","uniprot50"
"118","FOXG_14570","AF-A0A0B1P0I6-F1-model_v4","0.6685","0.7971","0.298","104","72","1","1","104","3","105","0.0002318","171","52586","Erysiphe necator","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Erysiphales;f_Erysiphaceae;g_Erysiphe;s_Erysiphe necator",0.861,"Cytoplasmic","A0A0B1P0I6","uniprot50"
"119","FOXG_14768","AF-A0A1L7UBK4-F1-model_v4","0.6682","0.7542","0.342","76","50","0","33","108","8","83","0.0007344","156","192010","Fusarium mangiferae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium fujikuroi species complex;s_Fusarium mangiferae",0.504,"Non-effector","A0A1L7UBK4","uniprot50"
"120","FOXG_15875","AF-A0A229XUI9-F1-model_v4","0.6682","0.6656","0.181","121","86","7","1","112","1","117","0.0002301","186","746128","Aspergillus fumigatus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;-_Aspergillus subgen. Fumigati;s_Aspergillus fumigatus",0.803,"Apoplastic","A0A229XUI9","uniprot50"
"121","FOXG_22509","AF-A0A6A6BBZ4-F1-model_v4","0.6678","0.6466","0.183","120","82","5","8","123","167","274","0.0003435","169","1176127","Aplosporella prunicola CBS 121167","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;o_Botryosphaeriales;f_Aplosporellaceae;g_Aplosporella;s_Aplosporella prunicola;-_Aplosporella prunicola CBS 121167",0.623,"Non-effector","A0A6A6BBZ4","uniprot50"
"122","FOXG_20914","AF-A0A2J6TRD7-F1-model_v4","0.6671","0.6573","0.207","135","93","6","13","137","478","608","0.0001224","163","1095630","Hyaloscypha bicolor E","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Hyaloscyphaceae;g_Hyaloscypha;-_Hyaloscypha hepaticicola/Rhizoscyphus ericae species complex;s_Hyaloscypha bicolor;-_Hyaloscypha bicolor E",0.5915,"Apoplastic/cytoplasmic","A0A2J6TRD7","uniprot50"
"123","FOXG_22509","AF-A0A423VRW7-F1-model_v4","0.6671","0.6554","0.171","128","91","5","1","123","22","139","0.0007004","162","252740","Valsa sordida","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Sordariomycetidae;o_Diaporthales;f_Valsaceae;g_Valsa;s_Valsa sordida",0.623,"Non-effector","A0A423VRW7","uniprot50"
"124","FOXG_22509","AF-A0A3D8RVE1-F1-model_v4","0.6655","0.6771","0.209","129","85","6","1","124","1","117","0.0005861","167","1849047","Coleophoma cylindrospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Dermateaceae;g_Coleophoma;s_Coleophoma cylindrospora",0.623,"Non-effector","A0A3D8RVE1","uniprot50"
"125","FOXG_14882","AF-A0A4Y7PQX3-F1-model_v4","0.6654","0.7002","0.14","114","89","7","1","112","1","107","0.0005855","183","50990","Rickenella mellea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Rickenellaceae;g_Rickenella;s_Rickenella mellea",0.803,"Apoplastic","A0A4Y7PQX3","uniprot50"
"126","FOXG_22509","AF-A0A5M3MBT6-F1-model_v4","0.6653","0.5982","0.15","186","92","10","1","124","3","184","0.0009424","152","741705","Coniophora puteana RWD-64-598 SS2","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Boletales;-_Coniophorineae;f_Coniophoraceae;g_Coniophora;s_Coniophora puteana;-_Coniophora puteana RWD-64-598 SS2",0.623,"Non-effector","A0A5M3MBT6","uniprot50"
"127","FOXG_22509","AF-A0A4Z1G3R8-F1-model_v4","0.6635","0.679","0.195","128","84","6","1","124","14","126","0.0001329","183","278943","Botrytis hyacinthi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Botrytis;s_Botrytis hyacinthi",0.623,"Non-effector","A0A4Z1G3R8","uniprot50"
"128","FOXG_20914","AF-A0A559M4V3-F1-model_v4","0.6633","0.6058","0.226","150","96","6","5","141","684","826","0.0001003","158","215461","Lachnellula willkommii","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Lachnaceae;g_Lachnellula;s_Lachnellula willkommii",0.5915,"Apoplastic/cytoplasmic","A0A559M4V3","uniprot50"
"129","FOXG_22509","AF-Q0CDB1-F1-model_v4","0.663","0.6897","0.181","127","89","5","1","124","129","243","0.0001897","181","341663","Aspergillus terreus NIH2624","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;-_Aspergillus subgen. Circumdati;s_Aspergillus terreus;-_Aspergillus terreus NIH2624",0.623,"Non-effector","Q0CDB1","uniprot50"
"130","FOXG_14570","AF-A0A094DA97-F1-model_v4","0.6622","0.7841","0.225","102","78","1","5","106","7","107","0.0003238","165","1420909","Pseudogymnoascus sp. VKM F-4515 (FW-2607)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-4515 (FW-2607)",0.861,"Cytoplasmic","A0A094DA97","uniprot50"
"131","FOXG_22509","AF-A0A2J6SSY9-F1-model_v4","0.6614","0.672","0.198","131","85","6","1","124","7","124","0.0003435","172","1095630","Hyaloscypha bicolor E","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Hyaloscyphaceae;g_Hyaloscypha;-_Hyaloscypha hepaticicola/Rhizoscyphus ericae species complex;s_Hyaloscypha bicolor;-_Hyaloscypha bicolor E",0.623,"Non-effector","A0A2J6SSY9","uniprot50"
"132","FOXG_14882","AF-A0A6A5W127-F1-model_v4","0.661","0.6921","0.154","123","91","8","2","112","1","122","0.0006186","181","1392246","Amniculicola lignicola CBS 123094","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Amniculicolaceae;g_Amniculicola;s_Amniculicola lignicola;-_Amniculicola lignicola CBS 123094",0.803,"Apoplastic","A0A6A5W127","uniprot50"
"133","FOXG_22509","AF-W3VPQ7-F1-model_v4","0.6604","0.6512","0.197","137","86","7","1","124","377","502","0.0005523","163","1391700","Moesziomyces aphidis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Ustilaginomycetes;o_Ustilaginales;f_Ustilaginaceae;g_Moesziomyces;s_Moesziomyces aphidis",0.623,"Non-effector","W3VPQ7","uniprot50"
"134","FOXG_14570","AF-A0A420I6L5-F1-model_v4","0.6602","0.7797","0.316","101","68","1","5","105","7","106","0.0001112","176","212602","Erysiphe neolycopersici","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Erysiphales;f_Erysiphaceae;g_Erysiphe;s_Erysiphe neolycopersici",0.861,"Cytoplasmic","A0A420I6L5","uniprot50"
"135","FOXG_17307","AF-A0A433A0I0-F1-model_v4","0.66","0.6044","0.25","88","56","6","5","84","10","95","0.000592","156","994334","Jimgerdemannia flammicorona","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Endogonomycetes;o_Endogonales;f_Endogonaceae;g_Jimgerdemannia;s_Jimgerdemannia flammicorona",0.931,"Apoplastic","A0A433A0I0","uniprot50"
"136","FOXG_14570","AF-A0A219AQW7-F1-model_v4","0.6598","0.8004","0.17","88","71","1","20","107","64","149","0.0008823","156","1380566","Pochonia chlamydosporia 170","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Clavicipitaceae;g_Pochonia;s_Pochonia chlamydosporia;-_Pochonia chlamydosporia 170",0.861,"Cytoplasmic","A0A219AQW7","uniprot50"
"137","FOXG_15875","AF-G1XSB4-F1-model_v4","0.6587","0.6495","0.131","122","91","7","1","112","1","117","0.0008408","167","756982","Orbilia oligospora ATCC 24927","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbilia;s_Orbilia oligospora;-_Orbilia oligospora ATCC 24927",0.803,"Apoplastic","G1XSB4","uniprot50"
"138","FOXG_17307","AF-A0A409XV56-F1-model_v4","0.657","0.7024","0.242","99","63","5","2","92","162","256","0.0001117","187","93625","Psilocybe cyanescens","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Strophariaceae;g_Psilocybe;s_Psilocybe cyanescens",0.931,"Apoplastic","A0A409XV56","uniprot50"
"139","FOXG_17307","AF-A0A5J5F3E6-F1-model_v4","0.6563","0.6419","0.275","87","60","2","1","84","35","121","0.0001185","178","1250544","Sphaerosporella brunnea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Sphaerosporella;s_Sphaerosporella brunnea",0.931,"Apoplastic","A0A5J5F3E6","uniprot50"
"140","FOXG_22509","AF-A0A0J0XPW4-F1-model_v4","0.6555","0.6701","0.122","139","97","5","1","124","102","230","0.0002553","174","879819","Cutaneotrichosporon oleaginosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Cutaneotrichosporon;s_Cutaneotrichosporon oleaginosum",0.623,"Non-effector","A0A0J0XPW4","uniprot50"
"141","FOXG_15875","AF-A0A7C8R8C7-F1-model_v4","0.6547","0.6336","0.139","122","89","8","2","112","1","117","0.0007512","166","2813651","Orbilia oligospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbilia;s_Orbilia oligospora",0.803,"Apoplastic","A0A7C8R8C7","uniprot50"
"142","FOXG_22509","AF-A0A086ST65-F1-model_v4","0.6541","0.6676","0.165","133","90","5","1","124","9","129","0.0002013","176","857340","Acremonium chrysogenum ATCC 11550","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;-_Hypocreales incertae sedis;g_Acremonium;s_Acremonium chrysogenum;-_Acremonium chrysogenum ATCC 11550",0.623,"Non-effector","A0A086ST65","uniprot50"
"143","FOXG_22509","AF-A0A318Y8B5-F1-model_v4","0.6538","0.6819","0.196","127","85","5","2","124","298","411","0.0001048","185","1448310","Aspergillus neoniger CBS 115656","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus neoniger;-_Aspergillus neoniger CBS 115656",0.623,"Non-effector","A0A318Y8B5","uniprot50"
"144","FOXG_15875","AF-A0A4Y7PQX3-F1-model_v4","0.6533","0.6693","0.141","113","90","7","1","112","1","107","0.0005357","174","50990","Rickenella mellea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Rickenellaceae;g_Rickenella;s_Rickenella mellea",0.803,"Apoplastic","A0A4Y7PQX3","uniprot50"
"145","FOXG_22509","AF-A0A316ZES7-F1-model_v4","0.6533","0.6097","0.209","129","83","8","1","124","8","122","0.0002709","165","58919","Tilletiopsis washingtonensis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Entylomatales;-_Entylomatales incertae sedis;g_Tilletiopsis;s_Tilletiopsis washingtonensis",0.623,"Non-effector","A0A316ZES7","uniprot50"
"146","FOXG_22509","AF-A0A167DDE6-F1-model_v4","0.6529","0.6681","0.226","128","82","7","1","123","52","167","0.0001329","180","1573173","Colletotrichum incanum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum;-_Colletotrichum spaethianum species complex;s_Colletotrichum incanum",0.623,"Non-effector","A0A167DDE6","uniprot50"
"147","FOXG_14570","AF-A0A2H3IS35-F1-model_v4","0.6528","0.7608","0.236","114","78","3","1","113","1","106","0.0002028","167","290292","Penicillium occitanis (nom. inval.)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Penicillium;-_unclassified Penicillium;s_Penicillium occitanis (nom. inval.)",0.861,"Cytoplasmic","A0A2H3IS35","uniprot50"
"148","FOXG_14570","AF-A7F053-F1-model_v4","0.6525","0.7182","0.27","100","67","3","8","104","5","101","0.0005169","152","665079","Sclerotinia sclerotiorum 1980 UF-70","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Sclerotinia;s_Sclerotinia sclerotiorum;-_Sclerotinia sclerotiorum 1980 UF-70",0.861,"Cytoplasmic","A7F053","uniprot50"
"149","FOXG_17307","AF-A0A6G1HUV5-F1-model_v4","0.6525","0.6441","0.176","102","73","5","2","93","71","171","0.0008464","156","703511","Trichodelitschia bisporula","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;o_Phaeotrichales;f_Phaeotrichaceae;g_Trichodelitschia;s_Trichodelitschia bisporula",0.931,"Apoplastic","A0A6G1HUV5","uniprot50"
"150","FOXG_22509","AF-A0A4Z1NWZ8-F1-model_v4","0.6522","0.6803","0.166","126","89","5","1","123","26","138","0.0003868","170","86259","Venturia nashicola","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Venturiales;f_Venturiaceae;g_Venturia;s_Venturia nashicola",0.623,"Non-effector","A0A4Z1NWZ8","uniprot50"
"151","FOXG_22509","AF-A0A1E1LKR0-F1-model_v4","0.6515","0.6264","0.2","120","72","7","15","124","29","134","0.0005205","160","914237","Rhynchosporium commune","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Ploettnerulaceae;g_Rhynchosporium;s_Rhynchosporium commune",0.623,"Non-effector","A0A1E1LKR0","uniprot50"
"152","FOXG_15875","AF-A0A6A5W127-F1-model_v4","0.6513","0.6728","0.122","122","95","8","1","112","3","122","0.0005357","174","1392246","Amniculicola lignicola CBS 123094","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Amniculicolaceae;g_Amniculicola;s_Amniculicola lignicola;-_Amniculicola lignicola CBS 123094",0.803,"Apoplastic","A0A6A5W127","uniprot50"
"153","FOXG_22509","AF-A0A0K8L266-F1-model_v4","0.6512","0.6816","0.181","127","87","5","1","123","125","238","0.0002875","173","91492","Aspergillus udagawae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus udagawae",0.623,"Non-effector","A0A0K8L266","uniprot50"
"154","FOXG_22509","AF-G7DYK1-F1-model_v4","0.6508","0.6622","0.211","142","81","9","1","124","227","355","0.000118","181","764103","Mixia osmundae IAM 14324","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Mixiomycetes;o_Mixiales;f_Mixiaceae;g_Mixia;s_Mixia osmundae;-_Mixia osmundae IAM 14324",0.623,"Non-effector","G7DYK1","uniprot50"
"155","FOXG_22509","AF-F4RVM9-F1-model_v4","0.6508","0.6228","0.158","139","90","7","1","123","15","142","0.0008881","154","747676","Melampsora larici-populina 98AG31","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Melampsoraceae;g_Melampsora;s_Melampsora laricis-populina;-_Melampsora larici-populina 98AG31",0.623,"Non-effector","F4RVM9","uniprot50"
"156","FOXG_22509","AF-A0A3E2HNH1-F1-model_v4","0.6504","0.6276","0.162","123","86","7","12","124","173","288","0.0001685","172","5539","Scytalidium lignicola","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;g_Scytalidium;s_Scytalidium lignicola",0.623,"Non-effector","A0A3E2HNH1","uniprot50"
"157","FOXG_22509","AF-A0A0W0EXD1-F1-model_v4","0.6501","0.6689","0.171","128","85","6","1","124","9","119","0.0001252","181","221103","Moniliophthora roreri","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Marasmiaceae;g_Moniliophthora;s_Moniliophthora roreri",0.623,"Non-effector","A0A0W0EXD1","uniprot50"
"158","FOXG_22509","AF-A0A0F4ZCZ2-F1-model_v4","0.6498","0.6671","0.189","132","85","6","1","123","148","266","0.000118","181","72032","Thielaviopsis punctulata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Microascales;f_Ceratocystidaceae;g_Thielaviopsis;s_Thielaviopsis punctulata",0.623,"Non-effector","A0A0F4ZCZ2","uniprot50"
"159","FOXG_14882","AF-A0A427XDL2-F1-model_v4","0.6484","0.6483","0.119","142","96","7","1","114","28","168","0.0003027","182","105984","Apiotrichum porosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Apiotrichum;s_Apiotrichum porosum",0.803,"Apoplastic","A0A427XDL2","uniprot50"
